CAMPUS	ALLRTF	CAD_MATH	CAD_PROGRESS	CAD_READ	CAMPNAME	CFLAEATYPE	CFLAEC	CFLALTED	CFLCHART	CFLDAEP	CFLEEK	CFLJJ	CFLNEWCAMP	CFLPAIR	CFLPAIRD	CFLPAIRO	CFLRTF	CI1	CI1_CUT	CI1_MAXPTS	CI1_MET	CI1_TOTPTS	CI2	CI2_CUT	CI2_MAXPTS	CI2_MET	CI2_TOTPTS	CI3	CI3_CUT	CI3_MAXPTS	CI3_MET	CI3_TOTPTS	CI4	CI4_CUT	CI4_MAXPTS	CI4_MET	CI4_TOTPTS	CNTYNAME	COUNTY	CPEMALLC	CPEMALLP	CPEMALLT	CPETALLC	CPETECOC	CPETECOP	CPETLEPC	CPETLEPP	C_RATING	C_UPDATE	DISTNAME	GRDHIGH	GRDLOW	GRDSPAN	GRDTYPE	PAIRCAMP	PAIRNAME	REGION	REGNNAME	RFTED
165901042	N	0	0	0	LEE FRESHMAN H S	 	N	N	N	N	N	N	N	N	N	N	N	74	50	3538	Y	2617	24	17	1600	Y	377	66	55	1500	Y	989	91	75	600	Y	547	MIDLAND	165	138	15.4	895	773	318	41.1	32	4.1	M	 	MIDLAND ISD	09	09	09 - 09	S	 	 	18	REGION 18: MIDLAND	 
165901044	N	0	0	0	MIDLAND FRESHMAN HIGH SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	70	50	3677	Y	2591	17	17	1600	Y	274	62	55	1500	Y	927	75	75	600	Y	452	MIDLAND	165	124	15.6	797	769	344	44.7	33	4.3	M	 	MIDLAND ISD	09	09	09 - 09	S	 	 	18	REGION 18: MIDLAND	 
165901045	N	0	0	0	SAN JACINTO J H	 	N	N	N	N	N	N	N	N	N	N	N	71	50	2250	Y	1602	35	29	1600	Y	560	62	55	1500	Y	925	.	75	.	 	.	MIDLAND	165	123	15.5	791	735	353	48	63	8.6	M	 	MIDLAND ISD	08	07	07 - 08	M	 	 	18	REGION 18: MIDLAND	 
165901046	N	0	0	0	GODDARD JUNIOR HIGH	 	N	N	N	N	N	N	N	N	N	N	N	64	50	3023	Y	1945	33	29	1600	Y	535	52	55	1500	N	778	.	75	.	 	.	MIDLAND	165	174	16.7	1042	929	424	45.6	51	5.5	I	 	MIDLAND ISD	08	07	07 - 08	M	 	 	18	REGION 18: MIDLAND	 
165901047	N	0	0	0	ABELL J H	 	N	N	N	N	N	N	N	N	N	N	N	72	50	2992	Y	2158	31	29	1600	Y	497	58	55	1500	Y	864	.	75	.	 	.	MIDLAND	165	139	14.4	962	910	330	36.3	26	2.9	M	 	MIDLAND ISD	08	07	07 - 08	M	 	 	18	REGION 18: MIDLAND	 
165901101	N	0	0	0	BONHAM EL	 	N	N	N	N	N	N	N	N	N	N	N	54	50	848	Y	459	37	30	1200	Y	445	58	55	800	Y	460	.	75	.	 	.	MIDLAND	165	69	10.7	647	749	484	64.6	193	25.8	M	 	MIDLAND ISD	06	PK	PK - 06	E	 	 	18	REGION 18: MIDLAND	 
165901104	N	0	0	0	BURNET EL	 	N	N	N	N	N	N	N	N	N	N	N	52	50	629	Y	324	39	30	800	Y	308	56	55	800	Y	446	.	75	.	 	.	MIDLAND	165	130	23.6	552	588	422	71.8	149	25.3	M	 	MIDLAND ISD	06	EE	EE - 06	E	 	 	18	REGION 18: MIDLAND	 
165901105	N	0	0	0	CROCKETT EL	 	N	N	N	N	N	N	N	N	N	N	N	50	50	441	Y	221	40	30	800	Y	318	46	55	600	N	275	.	75	.	 	.	MIDLAND	165	84	21.2	396	453	376	83	132	29.1	I	 	MIDLAND ISD	06	PK	PK - 06	E	 	 	18	REGION 18: MIDLAND	 
165901106	N	0	0	0	DE ZAVALA EL	 	N	N	N	N	N	N	N	N	N	N	N	63	50	444	Y	281	42	30	800	Y	334	65	55	800	Y	520	.	75	.	 	.	MIDLAND	165	64	16.2	395	434	356	82	102	23.5	M	 	MIDLAND ISD	06	EE	EE - 06	E	 	 	18	REGION 18: MIDLAND	 
165901107	N	0	0	0	FANNIN EL	 	N	N	N	N	N	N	N	N	N	N	N	72	50	869	Y	623	31	30	1200	Y	369	60	55	1000	Y	597	.	75	.	 	.	MIDLAND	165	86	15.6	551	637	224	35.2	5	0.8	M	 	MIDLAND ISD	06	KG	KG - 06	E	 	 	18	REGION 18: MIDLAND	 
165901108	N	0	0	0	HENDERSON EL	 	N	N	N	N	N	N	N	N	N	N	N	59	50	743	Y	439	34	30	1200	Y	403	60	55	800	Y	480	.	75	.	 	.	MIDLAND	165	100	19	525	649	326	50.2	111	17.1	M	 	MIDLAND ISD	06	PK	PK - 06	E	 	 	18	REGION 18: MIDLAND	 
165901109	N	0	0	0	HOUSTON EL	 	N	N	N	N	N	N	N	N	N	N	N	59	50	812	Y	483	31	30	1200	Y	373	54	55	800	N	431	.	75	.	 	.	MIDLAND	165	128	21.4	598	694	410	59.1	94	13.5	I	 	MIDLAND ISD	06	PK	PK - 06	E	 	 	18	REGION 18: MIDLAND	 
165901110	N	0	0	0	JONES EL	 	N	N	N	N	N	N	N	N	N	N	N	67	50	534	Y	360	45	30	1200	Y	534	63	55	800	Y	504	.	75	.	 	.	MIDLAND	165	71	17.1	416	487	273	56.1	7	1.4	M	 	MIDLAND ISD	06	PK	PK - 06	E	 	 	18	REGION 18: MIDLAND	 
165901111	N	0	0	0	LAMAR EL	 	N	N	N	N	N	N	N	N	N	N	N	61	50	445	Y	273	36	30	800	Y	289	61	55	800	Y	489	.	75	.	 	.	MIDLAND	165	121	29.4	412	481	370	76.9	87	18.1	M	 	MIDLAND ISD	06	PK	PK - 06	E	 	 	18	REGION 18: MIDLAND	 
165901112	N	0	0	0	LONG EL	 	N	N	N	N	N	N	N	N	N	N	N	59	50	600	Y	354	36	30	1200	Y	437	61	55	800	Y	486	.	75	.	 	.	MIDLAND	165	90	18.8	478	537	364	67.8	62	11.5	M	 	MIDLAND ISD	06	PK	PK - 06	E	 	 	18	REGION 18: MIDLAND	 
165901113	N	0	0	0	MILAM EL	 	N	N	N	N	N	N	N	N	N	N	N	44	50	607	N	266	21	30	1200	N	257	37	55	1000	N	371	.	75	.	 	.	MIDLAND	165	158	32.1	492	561	438	78.1	101	18	I	 	MIDLAND ISD	06	EE	EE - 06	E	 	 	18	REGION 18: MIDLAND	 
165901114	N	0	0	0	EMERSON EL	 	N	N	N	N	N	N	N	N	N	N	N	80	50	718	Y	576	44	30	1200	Y	530	71	55	800	Y	571	.	75	.	 	.	MIDLAND	165	104	20.5	508	599	222	37.1	9	1.5	M	 	MIDLAND ISD	06	PK	PK - 06	E	 	 	18	REGION 18: MIDLAND	 
165901116	N	0	1	0	RUSK EL	 	N	N	N	N	N	N	N	N	N	N	N	69	50	520	Y	361	51	30	1200	Y	614	64	55	700	Y	447	.	75	.	 	.	MIDLAND	165	111	24.2	459	566	294	51.9	90	15.9	M	 	MIDLAND ISD	06	PK	PK - 06	E	 	 	18	REGION 18: MIDLAND	 
165901117	N	0	0	0	SOUTH EL	 	N	N	N	N	N	N	N	N	N	N	N	49	50	542	N	264	34	30	800	Y	268	44	55	400	N	176	.	75	.	 	.	MIDLAND	165	71	15.9	447	514	398	77.4	256	49.8	I	 	MIDLAND ISD	06	PK	PK - 06	E	 	 	18	REGION 18: MIDLAND	 
165901118	N	0	0	0	TRAVIS EL	 	N	N	N	N	N	N	N	N	N	N	N	57	50	648	Y	369	45	30	800	Y	362	54	55	800	N	432	.	75	.	 	.	MIDLAND	165	169	28	604	585	419	71.6	143	24.4	I	0	MIDLAND ISD	06	PK	PK - 06	E	 	 	18	REGION 18: MIDLAND	 
165901122	N	0	0	0	PARKER EL	 	N	N	N	N	N	N	N	N	N	N	N	72	50	476	Y	342	43	30	1200	Y	513	60	55	600	Y	359	.	75	.	 	.	MIDLAND	165	124	34.3	362	493	267	54.2	28	5.7	M	 	MIDLAND ISD	06	EE	EE - 06	E	 	 	18	REGION 18: MIDLAND	 
165901123	N	0	0	0	SANTA RITA EL	 	N	N	N	N	N	N	N	N	N	N	N	71	50	643	Y	456	37	30	1200	Y	448	57	55	700	Y	401	.	75	.	 	.	MIDLAND	165	139	27.4	508	533	152	28.5	7	1.3	M	 	MIDLAND ISD	06	PK	PK - 06	E	 	 	18	REGION 18: MIDLAND	 
165901125	N	0	0	0	SCHARBAUER EL	 	N	N	N	N	N	N	N	N	N	N	N	76	50	900	Y	680	42	30	1200	Y	500	59	55	800	Y	474	.	75	.	 	.	MIDLAND	165	173	25.2	686	778	221	28.4	12	1.5	M	 	MIDLAND ISD	06	KG	KG - 06	E	 	 	18	REGION 18: MIDLAND	 
165901126	N	0	0	1	CARVER CENTER	 	N	N	N	N	N	N	N	N	N	N	N	100	50	789	Y	786	51	30	1200	Y	616	100	55	1000	Y	995	.	75	.	 	.	MIDLAND	165	19	4.2	453	395	64	16.2	6	1.5	M	 	MIDLAND ISD	06	02	02 - 06	E	 	 	18	REGION 18: MIDLAND	 
165901127	N	0	0	0	BUSH EL	 	N	N	N	N	N	N	N	N	N	N	N	73	50	624	Y	454	42	30	1200	Y	503	65	55	700	Y	457	.	75	.	 	.	MIDLAND	165	123	22	559	592	297	50.2	22	3.7	M	 	MIDLAND ISD	06	EE	EE - 06	E	 	 	18	REGION 18: MIDLAND	 
165901128	N	0	0	0	GREATHOUSE EL	 	N	N	N	N	N	N	N	N	N	N	N	73	50	866	Y	633	43	30	1200	Y	510	57	55	800	Y	457	.	75	.	 	.	MIDLAND	165	124	19.1	649	746	212	28.4	22	2.9	M	 	MIDLAND ISD	06	EE	EE - 06	E	 	 	18	REGION 18: MIDLAND	 
165901129	N	0	0	0	WASHINGTON MATH/SCIENCE INSTITUTE	 	N	N	N	N	N	N	N	N	N	N	N	77	50	664	Y	508	39	30	1600	Y	623	66	55	1000	Y	663	.	75	.	 	.	MIDLAND	165	17	4.1	415	505	207	41	21	4.2	M	 	MIDLAND ISD	06	PK	PK - 06	E	 	 	18	REGION 18: MIDLAND	 
165901130	N	0	0	0	PEASE COMMUNICATIONS/TECHNOLOGY AC	 	N	N	N	N	N	N	N	N	N	N	N	60	50	695	Y	420	39	30	1200	Y	465	60	55	1000	Y	604	.	75	.	 	.	MIDLAND	165	34	7.3	466	556	323	58.1	100	18	M	 	MIDLAND ISD	06	PK	PK - 06	E	 	 	18	REGION 18: MIDLAND	 
165901131	N	0	0	0	JAMES BOWIE FINE ARTS ACADEMY	 	N	N	N	N	N	N	N	N	N	N	N	79	50	678	Y	537	47	30	1200	Y	565	70	55	800	Y	557	.	75	.	 	.	MIDLAND	165	40	9.3	431	507	185	36.5	6	1.2	M	 	MIDLAND ISD	06	PK	PK - 06	E	 	 	18	REGION 18: MIDLAND	 
165902001	N	0	0	0	GREENWOOD H S	 	N	N	N	N	N	N	N	N	N	N	N	80	50	1765	Y	1419	25	17	1800	Y	443	71	55	1000	Y	706	93	75	600	Y	558.5	MIDLAND	165	61	11.4	535	502	133	26.5	6	1.2	M	 	GREENWOOD ISD	12	09	09 - 12	S	 	 	18	REGION 18: MIDLAND	 
165902041	N	0	1	0	JAMES R BROOKS MIDDLE SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	82	50	968	Y	795	43	29	1200	Y	521	74	55	1000	Y	738	.	75	.	 	.	MIDLAND	165	30	10.8	279	294	103	35	6	2	M	 	GREENWOOD ISD	08	07	07 - 08	M	 	 	18	REGION 18: MIDLAND	 
165902101	N	0	0	0	GREENWOOD EL	 	N	N	N	N	N	N	N	N	N	N	N	73	50	1383	Y	1008	40	30	1200	Y	481	66	55	800	Y	528	.	75	.	 	.	MIDLAND	165	106	11.7	909	1079	391	36.2	76	7	M	 	GREENWOOD ISD	06	EE	EE - 06	E	 	 	18	REGION 18: MIDLAND	 
166901002	N	0	0	1	CAMERON YOE H S	 	N	N	N	N	N	N	N	N	N	N	N	80	50	1342	Y	1071	26	17	1800	Y	474	71	55	1500	Y	1063	95	75	600	Y	570.8	MILAM	166	56	13	432	404	258	63.9	6	1.5	M	 	CAMERON ISD	12	09	09 - 12	S	 	 	06	REGION 06: HUNTSVILLE	 
166901041	N	0	0	0	CAMERON MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	75	50	960	Y	719	35	29	1600	Y	564	67	55	1200	Y	805	.	75	.	 	.	MILAM	166	49	13.8	354	352	257	73	7	2	M	 	CAMERON ISD	08	06	06 - 08	M	 	 	06	REGION 06: HUNTSVILLE	 
166901101	N	1	1	1	CAMERON EL	 	N	N	N	N	N	N	N	N	N	Y	N	71	50	893	Y	632	45	30	1600	Y	712	65	55	1000	Y	652	.	75	.	 	.	MILAM	166	45	11.3	398	353	275	77.9	41	11.6	M	 	CAMERON ISD	05	03	03 - 05	E	 	 	06	REGION 06: HUNTSVILLE	 
166901104	N	 	 	 	BEN MILAM EL	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	0	P	0	.	30	0	P	.	.	.	0	P	.	.	.	.	P	.	MILAM	166	30	11.2	267	509	410	80.6	76	14.9	M	 	CAMERON ISD	02	PK	PK - 02	E	166901101	CAMERON EL	06	REGION 06: HUNTSVILLE	 
166902101	N	0	0	0	GAUSE EL	 	N	N	N	N	N	N	N	N	N	N	N	72	50	314	Y	225	44	30	800	Y	354	70	55	700	Y	490	.	75	.	 	.	MILAM	166	27	16.2	167	209	145	69.4	10	4.8	M	 	GAUSE ISD	08	PK	PK - 08	E	 	 	06	REGION 06: HUNTSVILLE	 
166903001	N	1	0	1	MILANO H S	 	N	N	N	N	N	N	N	N	N	N	N	77	50	512	Y	392	23	17	800	Y	185	77	55	500	Y	384	75	75	400	Y	299.6	MILAM	166	20	14.1	142	136	71	52.2	3	2.2	M	 	MILANO ISD	12	09	09 - 12	S	 	 	06	REGION 06: HUNTSVILLE	 
166903041	N	0	1	1	MILANO J H	 	N	N	N	N	N	N	N	N	N	N	N	65	50	270	Y	176	41	29	800	Y	327	55	55	500	Y	274	.	75	.	 	.	MILAM	166	15	15	100	93	54	58.1	5	5.4	M	 	MILANO ISD	08	06	06 - 08	M	 	 	06	REGION 06: HUNTSVILLE	 
166903102	N	0	0	0	MILANO EL	 	N	N	N	N	N	N	N	N	N	N	N	69	50	205	Y	142	40	30	800	Y	317	62	55	400	Y	247	.	75	.	 	.	MILAM	166	25	16.6	151	172	100	58.1	16	9.3	M	 	MILANO ISD	05	PK	PK - 05	E	 	 	06	REGION 06: HUNTSVILLE	 
166904001	N	0	0	0	ROCKDALE H S	 	N	N	N	N	N	N	N	N	N	N	N	68	50	1764	Y	1194	20	17	1800	Y	351	59	55	1500	Y	880	83	75	600	Y	496	MILAM	166	94	18	521	445	245	55.1	4	0.9	M	 	ROCKDALE ISD	12	09	09 - 12	S	 	 	06	REGION 06: HUNTSVILLE	 
166904041	N	0	0	1	ROCKDALE J H	 	N	N	N	N	N	N	N	N	N	N	N	76	50	973	Y	743	31	29	1600	Y	497	70	55	1200	Y	835	.	75	.	 	.	MILAM	166	39	10.5	372	352	218	61.9	5	1.4	M	 	ROCKDALE ISD	08	06	06 - 08	M	 	 	06	REGION 06: HUNTSVILLE	 
166904101	N	 	 	 	ROCKDALE EL	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	0	P	0	.	30	0	P	.	.	.	0	P	.	.	.	.	P	.	MILAM	166	40	14.3	279	438	319	72.8	47	10.7	M	 	ROCKDALE ISD	02	PK	PK - 02	E	166904103	ROCKDALE INT	06	REGION 06: HUNTSVILLE	 
166904103	N	0	0	0	ROCKDALE INT	 	N	N	N	N	N	N	N	N	N	Y	N	71	50	863	Y	611	41	30	1200	Y	489	64	55	1000	Y	637	.	75	.	 	.	MILAM	166	53	13.5	392	353	247	70	24	6.8	M	 	ROCKDALE ISD	05	03	03 - 05	E	 	 	06	REGION 06: HUNTSVILLE	 
166905001	N	0	1	1	THORNDALE H S	 	N	N	N	N	N	N	N	N	N	N	N	86	50	685	Y	588	31	17	1000	Y	309	76	55	1000	Y	764	89	75	400	Y	354.5	MILAM	166	25	12	208	193	74	38.3	0	0	M	 	THORNDALE ISD	12	09	09 - 12	S	 	 	13	REGION 13: AUSTIN	 
166905041	N	0	0	0	THORNDALE MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	74	50	361	Y	267	33	29	800	Y	265	70	55	700	Y	492	.	75	.	 	.	MILAM	166	11	8.8	125	130	61	46.9	2	1.5	M	 	THORNDALE ISD	08	06	06 - 08	M	 	 	13	REGION 13: AUSTIN	 
166905101	N	0	0	1	THORNDALE EL	 	N	N	N	N	N	N	N	N	N	N	N	76	50	311	Y	237	46	30	800	Y	365	74	55	800	Y	592	.	75	.	 	.	MILAM	166	25	12	208	253	143	56.5	32	12.6	M	 	THORNDALE ISD	05	EE	EE - 05	E	 	 	13	REGION 13: AUSTIN	 
166907001	N	0	0	0	BUCKHOLTS SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	62	50	364	Y	226	31	17	1000	Y	310	54	55	1000	N	542	85	75	200	Y	170	MILAM	166	40	21.9	183	184	141	76.6	10	5.4	I	 	BUCKHOLTS ISD	12	PK	PK - 12	B	 	 	06	REGION 06: HUNTSVILLE	 
167901001	N	0	0	0	GOLDTHWAITE H S	 	N	N	N	N	N	N	N	N	N	N	N	83	50	595	Y	493	26	17	1000	Y	260	80	55	900	Y	717	97	75	400	Y	387.7	MILLS	167	19	9.6	198	177	61	34.5	2	1.1	M	 	GOLDTHWAITE ISD	12	09	09 - 12	S	 	 	12	REGION 12: WACO	 
167901002	N	0	1	1	GOLDTHWAITE MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	85	50	369	Y	315	46	29	1000	Y	458	78	55	700	Y	543	.	75	.	 	.	MILLS	167	13	9.4	138	128	55	43	0	0	M	 	GOLDTHWAITE ISD	08	06	06 - 08	M	 	 	12	REGION 12: WACO	 
167901101	N	0	1	0	GOLDTHWAITE EL	 	N	N	N	N	N	N	N	N	N	N	N	87	50	323	Y	280	55	30	800	Y	439	73	55	400	Y	292	.	75	.	 	.	MILLS	167	27	11.7	230	274	138	50.4	22	8	M	 	GOLDTHWAITE ISD	05	PK	PK - 05	E	 	 	12	REGION 12: WACO	 
167902001	N	0	1	1	MULLIN HIGH SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	81	50	160	Y	130	47	17	400	Y	187	77	55	600	Y	464	96	75	200	Y	191.7	MILLS	167	30	40.5	74	52	40	76.9	0	0	M	 	MULLIN ISD	12	07	07 - 12	S	 	 	12	REGION 12: WACO	 
167902101	N	0	 	0	MULLIN ELEMENTARY	 	N	N	N	N	N	N	N	N	N	N	N	71	50	48	Y	34	.	30	0	Z	.	63	55	200	Y	126	.	75	.	 	.	MILLS	167	10	27	37	54	46	85.2	3	5.6	M	 	MULLIN ISD	06	PK	PK - 06	E	 	 	12	REGION 12: WACO	 
167903001	N	0	0	1	STAR SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	77	50	111	Y	85	36	17	400	Y	145	74	55	500	Y	370	83	75	200	Y	166.7	MILLS	167	23	37.7	61	59	55	93.2	14	23.7	M	 	STAR ISD	12	PK	PK - 12	B	 	 	12	REGION 12: WACO	 
167904001	N	0	1	1	PRIDDY SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	77	50	181	Y	140	41	17	800	Y	329	62	55	500	Y	310	86	75	200	Y	171.4	MILLS	167	21	22.1	95	101	65	64.4	0	0	M	 	PRIDDY ISD	12	PK	PK - 12	B	 	 	12	REGION 12: WACO	 
168901001	N	1	0	0	COLORADO HIGH SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	67	50	939	Y	631	19	17	1200	Y	229	65	55	1000	Y	645	89	75	600	Y	535.9	MITCHELL	168	43	14.6	295	277	136	49.1	0	0	M	 	COLORADO ISD	12	09	09 - 12	S	 	 	14	REGION 14: ABILENE	 
168901003	N	 	 	 	WALLACE ACCELERATED H S	AEC OF CHOICE	Y	Y	N	N	N	N	N	N	N	N	N	24	25	21	N	5	.	9	0	Z	.	.	30	0	Z	.	100	45	100	Y	100	MITCHELL	168	39	86.7	45	18	7	38.9	0	0	I	 	COLORADO ISD	12	09	09 - 12	S	 	 	14	REGION 14: ABILENE	 
168901041	N	0	0	0	COLORADO MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	77	50	627	Y	481	40	29	1200	Y	482	68	55	1000	Y	683	.	75	.	 	.	MITCHELL	168	46	17	271	227	135	59.5	6	2.6	M	 	COLORADO ISD	08	06	06 - 08	M	 	 	14	REGION 14: ABILENE	 
168901101	N	0	0	0	HUTCHINSON ELEMENTARY	 	N	N	N	N	N	N	N	N	N	Y	N	68	50	576	Y	393	36	30	1200	Y	433	59	55	800	Y	475	.	75	.	 	.	MITCHELL	168	31	12.8	243	245	158	64.5	12	4.9	M	 	COLORADO ISD	05	03	03 - 05	E	 	 	14	REGION 14: ABILENE	 
168901102	N	 	 	 	KELLEY ELEMENTARY	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	0	P	0	.	30	0	P	.	.	.	0	P	.	.	.	.	P	.	MITCHELL	168	27	16.4	165	340	232	68.2	9	2.6	M	 	COLORADO ISD	02	EE	EE - 02	E	168901101	HUTCHINSON ELEMENTARY	14	REGION 14: ABILENE	 
168902001	N	0	0	0	LORAINE SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	63	50	248	Y	156	35	17	400	Y	139	52	55	700	N	363	100	75	200	Y	200	MITCHELL	168	33	24.1	137	134	94	70.1	1	0.7	I	 	LORAINE ISD	12	PK	PK - 12	B	 	 	14	REGION 14: ABILENE	 
168903001	N	0	0	1	WESTBROOK SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	78	50	450	Y	350	31	17	1400	Y	432	72	55	700	Y	506	87	75	200	Y	173.5	MITCHELL	168	44	19.3	228	219	93	42.5	0	0	M	 	WESTBROOK ISD	12	PK	PK - 12	B	 	 	14	REGION 14: ABILENE	 
169901001	N	0	1	0	BOWIE H S	 	N	N	N	N	N	N	N	N	N	N	N	79	50	1506	Y	1183	35	17	1200	Y	422	75	55	1000	Y	748	87	75	400	Y	346.6	MONTAGUE	169	79	16.4	481	445	186	41.8	6	1.3	M	 	BOWIE ISD	12	09	09 - 12	S	 	 	09	REGION 09: WICHITA FALLS	 
169901041	N	0	0	0	BOWIE J H	 	N	N	N	N	N	N	N	N	N	N	N	76	50	1042	Y	796	36	29	1200	Y	436	72	55	1200	Y	863	.	75	.	 	.	MONTAGUE	169	53	13.7	387	376	159	42.3	10	2.7	M	 	BOWIE ISD	08	06	06 - 08	M	 	 	09	REGION 09: WICHITA FALLS	 
169901042	N	0	1	0	BOWIE INT	 	N	N	N	N	N	N	N	N	N	Y	N	76	50	903	Y	684	49	30	800	Y	395	71	55	600	Y	426	.	75	.	 	.	MONTAGUE	169	63	15.8	400	366	169	46.2	23	6.3	M	 	BOWIE ISD	05	03	03 - 05	E	 	 	09	REGION 09: WICHITA FALLS	 
169901105	N	 	 	 	BOWIE EL	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	0	P	0	.	30	0	P	.	.	.	0	P	.	.	.	.	P	.	MONTAGUE	169	53	18.5	286	499	318	63.7	53	10.6	M	 	BOWIE ISD	02	EE	EE - 02	E	169901042	BOWIE INT	09	REGION 09: WICHITA FALLS	 
169902001	N	0	0	0	NOCONA H S	 	N	N	N	N	N	N	N	N	N	N	N	79	50	909	Y	718	25	17	1200	Y	296	69	55	1000	Y	694	82	75	400	Y	326.9	MONTAGUE	169	34	13	261	246	109	44.3	2	0.8	M	 	NOCONA ISD	12	09	09 - 12	S	 	 	09	REGION 09: WICHITA FALLS	 
169902041	N	0	0	0	NOCONA MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	78	50	507	Y	393	37	29	1200	Y	439	75	55	700	Y	524	.	75	.	 	.	MONTAGUE	169	21	10.5	200	179	99	55.3	5	2.8	M	 	NOCONA ISD	08	06	06 - 08	M	 	 	09	REGION 09: WICHITA FALLS	 
169902101	N	0	0	0	NOCONA EL	 	N	N	N	N	N	N	N	N	N	N	N	73	50	412	Y	299	46	30	800	Y	368	64	55	400	Y	257	.	75	.	 	.	MONTAGUE	169	47	14.7	320	391	238	60.9	74	18.9	M	 	NOCONA ISD	05	EE	EE - 05	E	 	 	09	REGION 09: WICHITA FALLS	 
169906001	N	0	0	0	GOLD BURG SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	60	50	276	Y	165	28	17	1000	Y	277	49	55	500	N	244	93	75	200	Y	185.5	MONTAGUE	169	28	23.7	118	132	67	50.8	4	3	I	 	GOLD BURG ISD	12	PK	PK - 12	B	 	 	09	REGION 09: WICHITA FALLS	 
169908101	N	0	0	0	MONTAGUE EL	 	N	N	N	N	N	N	N	N	N	N	N	76	50	143	Y	109	42	30	800	Y	335	71	55	400	Y	282	.	75	.	 	.	MONTAGUE	169	11	11.8	93	112	41	36.6	0	0	M	 	MONTAGUE ISD	08	PK	PK - 08	E	 	 	09	REGION 09: WICHITA FALLS	 
169909001	N	1	1	1	PRAIRIE VALLEY H S	 	N	N	N	N	N	N	N	N	N	N	N	86	50	206	Y	178	44	17	1000	Y	441	88	55	500	Y	440	80	75	200	Y	160.7	MONTAGUE	169	15	18.8	80	66	35	53	0	0	M	 	PRAIRIE VALLEY ISD	12	06	06 - 12	B	 	 	09	REGION 09: WICHITA FALLS	 
169909101	N	0	1	0	PRAIRIE VALLEY EL	 	N	N	N	N	N	N	N	N	N	N	N	86	50	100	Y	86	46	30	400	Y	185	88	55	400	Y	351	.	75	.	 	.	MONTAGUE	169	11	15.5	71	75	39	52	0	0	M	 	PRAIRIE VALLEY ISD	05	PK	PK - 05	E	 	 	09	REGION 09: WICHITA FALLS	 
169910001	N	0	1	0	FORESTBURG SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	82	50	431	Y	354	40	17	1000	Y	399	78	55	1000	Y	775	100	75	200	Y	200	MONTAGUE	169	27	13.4	202	193	82	42.5	0	0	M	 	FORESTBURG ISD	12	PK	PK - 12	B	 	 	09	REGION 09: WICHITA FALLS	 
169911001	N	0	0	0	SAINT JO H S	 	N	N	N	N	N	N	N	N	N	N	N	67	50	388	Y	259	25	17	1000	Y	253	67	55	1000	Y	670	90	75	200	Y	180	MONTAGUE	169	24	19.7	122	108	49	45.4	2	1.9	M	 	SAINT JO ISD	12	07	07 - 12	S	 	 	09	REGION 09: WICHITA FALLS	 
169911101	N	0	1	1	SAINT JO EL	 	N	N	N	N	N	N	N	N	N	N	N	88	50	225	Y	199	48	30	800	Y	380	76	55	400	Y	302	.	75	.	 	.	MONTAGUE	169	24	16.7	144	174	80	46	2	1.1	M	 	SAINT JO ISD	06	EE	EE - 06	E	 	 	09	REGION 09: WICHITA FALLS	 
170801003	N	0	0	0	TEXAS SERENITY ACADEMY	 	N	N	Y	N	N	N	N	N	N	N	N	53	50	713	Y	378	38	30	1200	Y	451	50	55	900	N	447	.	75	.	 	.	MONTGOMERY	170	106	24.2	438	427	390	91.3	143	33.5	I	0	TEXAS SERENITY ACADEMY	08	KG	KG - 08	E	 	 	06	REGION 06: HUNTSVILLE	 
170902001	N	0	0	0	CONROE H S	 	N	N	N	N	N	N	N	N	N	N	N	76	50	11122	Y	8462	24	17	2600	Y	615	69	55	1000	Y	688	89	75	1000	Y	891.6	MONTGOMERY	170	526	15.6	3379	3157	1823	57.7	193	6.1	M	 	CONROE ISD	12	09	09 - 12	S	 	 	06	REGION 06: HUNTSVILLE	 
170902002	N	 	 	 	HAUKE ALTER ED	AEC OF CHOICE	Y	Y	N	N	N	N	N	N	N	N	N	41	25	407	Y	166	15	9	600	Y	88	34	30	1000	Y	338	100	45	200	Y	194	MONTGOMERY	170	92	44.7	206	135	82	60.7	6	4.4	A	 	CONROE ISD	12	08	08 - 12	S	 	 	06	REGION 06: HUNTSVILLE	 
