CAMPUS	CAD_GAP	CAD_MATH	CAD_POST	CAD_PROGRESS	CAD_READ	CAD_SCIE	CAD_SOCI	CAMPNAME	CFLAEATYPE	CFLAEC	CFLALTED	CFLCHART	CFLDAEP	CFLEEK	CFLJJ	CFLNEWCAMP	CFLPAIR	CFLPAIRD	CFLPAIRO	CFLRTF	CI1	CI1_CUT	CI1_MAXPTS	CI1_MET	CI1_TOTPTS	CI2	CI2_CUT	CI2_MAXPTS	CI2_MET	CI2_TOTPTS	CI3	CI3_CUT	CI3_MAXPTS	CI3_MET	CI3_TOTPTS	CI4	CI4_CUT	CI4_GRD_WGT	CI4_MET	CI4_PSG_WGT	CI4_RHS_WGT	CI4_STR_WGT	CNTYNAME	COUNTY	CPEMALLC	CPEMALLP	CPEMALLT	CPETALLC	CPETECOC	CPETECOP	CPETLEPC	CPETLEPP	C_RATING	C_UPDATE	DISTNAME	DISTRICT	GRDHIGH	GRDLOW	GRDSPAN	GRDTYPE	PAIRCAMP	PAIRNAME	REGION	REGNNAME
161914107	0	 	0	0	0	0	 	DEAN HIGHLAND EL	 	N	N	N	N	N	N	N	N	N	N	N	61	60	488	Y	298	37	30	800	Y	298	33	28	1200	Y	401	14	12	.	Y	.	.	14.3	MCLENNAN	161	145	21.6	672	761	699	91.9	204	26.8	M	 	WACO ISD	161914	05	EE	EE - 05	E	 	 	12	REGION 12: WACO
161914109	0	 	0	0	1	0	 	HILLCREST PDS MAGNET	 	N	N	N	N	N	N	N	N	N	N	N	72	60	300	Y	216	44	30	600	Y	265	32	28	1400	Y	445	29	12	.	Y	.	.	29.3	MCLENNAN	161	26	7.5	348	436	299	68.6	29	6.7	M	 	WACO ISD	161914	05	PK	PK - 05	E	 	 	12	REGION 12: WACO
161914110	0	 	0	0	0	0	 	J H HINES EL	 	N	N	N	N	N	N	N	N	N	N	N	28	60	288	N	82	30	30	600	Y	177	16	28	800	N	131	3	12	.	N	.	.	3.3	MCLENNAN	161	140	29.5	475	526	454	86.3	41	7.8	I	 	WACO ISD	161914	05	EE	EE - 05	E	 	 	12	REGION 12: WACO
161914112	1	 	0	1	0	0	 	KENDRICK EL	 	N	N	N	N	N	N	N	N	N	N	N	74	60	356	Y	263	45	30	600	Y	272	41	28	800	Y	327	21	12	.	Y	.	.	21	MCLENNAN	161	93	19.9	468	518	506	97.7	160	30.9	M	 	WACO ISD	161914	05	PK	PK - 05	E	 	 	12	REGION 12: WACO
161914116	0	 	0	0	0	0	 	MOUNTAINVIEW EL	 	N	N	N	N	N	N	N	N	N	N	N	76	60	303	Y	229	36	30	800	Y	285	38	28	1400	Y	528	29	12	.	Y	.	.	28.5	MCLENNAN	161	74	18.6	397	445	320	71.9	38	8.5	M	 	WACO ISD	161914	05	PK	PK - 05	E	 	 	12	REGION 12: WACO
161914120	0	 	1	0	1	1	 	PARKDALE EL	 	N	N	N	N	N	N	N	N	N	N	N	72	60	369	Y	265	45	30	600	Y	270	39	28	1800	Y	698	29	12	.	Y	.	.	28.8	MCLENNAN	161	157	29.6	530	627	515	82.1	50	8	M	 	WACO ISD	161914	05	EE	EE - 05	E	 	 	12	REGION 12: WACO
161914121	0	 	0	0	0	0	 	PROVIDENT HEIGHTS EL	 	N	N	N	N	N	N	N	N	N	N	N	60	60	218	Y	131	31	30	600	Y	188	32	28	800	Y	259	15	12	.	Y	.	.	15.3	MCLENNAN	161	110	27	407	403	397	98.5	150	37.2	M	 	WACO ISD	161914	05	PK	PK - 05	E	 	 	12	REGION 12: WACO
161914127	0	0	0	0	0	0	0	LAKE AIR MONTESSORI SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	62	60	614	Y	378	34	30	1000	Y	335	28	28	1800	Y	503	23	12	.	Y	.	.	22.8	MCLENNAN	161	31	5.9	528	683	533	78	81	11.9	M	 	WACO ISD	161914	08	PK	PK - 08	E	 	 	12	REGION 12: WACO
161914129	0	 	0	0	0	0	 	WEST AVENUE EL	 	N	N	N	N	N	N	N	N	N	N	N	58	60	207	N	120	42	30	600	Y	252	29	28	1200	Y	352	14	12	.	Y	.	.	14	MCLENNAN	161	78	23.9	327	365	357	97.8	116	31.8	M	 	WACO ISD	161914	05	PK	PK - 05	E	 	 	12	REGION 12: WACO
161914130	0	 	0	0	0	0	 	SOUTH WACO EL	 	N	N	N	N	N	N	N	N	N	N	N	49	60	291	N	143	40	30	600	Y	240	23	28	1000	N	230	11	12	.	N	.	.	10.7	MCLENNAN	161	129	28	461	554	544	98.2	75	13.5	I	 	WACO ISD	161914	05	EE	EE - 05	E	 	 	12	REGION 12: WACO
161914444	 	 	 	 	 	 	 	BILL LOGUE DETENTION CENTER	 	N	N	N	N	N	N	N	N	N	N	Y	.	60	0	X	0	.	15	0	X	.	.	31	0	X	.	.	.	.	X	.	.	.	MCLENNAN	161	249	100	249	28	18	64.3	2	7.1	X	 	WACO ISD	161914	11	07	07 - 11	S	 	 	12	REGION 12: WACO
161916001	1	0	0	0	0	0	0	WEST H S	 	N	N	N	N	N	N	N	N	N	N	N	91	60	466	Y	426	28	15	400	Y	110	56	31	800	Y	447	87	57	24.5	Y	22.7	22.3	17.2	MCLENNAN	161	51	10.9	468	435	151	34.7	4	0.9	M	 	WEST ISD	161916	12	09	09 - 12	S	 	 	12	REGION 12: WACO
161916042	1	1	1	0	0	1	0	WEST MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	87	60	580	Y	505	37	28	600	Y	221	50	27	1200	Y	596	34	13	.	Y	.	.	34.3	MCLENNAN	161	40	12.4	323	308	153	49.7	10	3.2	M	 	WEST ISD	161916	08	06	06 - 08	M	 	 	12	REGION 12: WACO
161916102	0	 	0	0	0	0	 	WEST EL	 	N	N	N	N	N	N	N	N	N	N	N	81	60	436	Y	352	40	30	600	Y	240	42	28	800	Y	332	30	12	.	Y	.	.	30	MCLENNAN	161	66	13.5	489	581	282	48.5	41	7.1	M	 	WEST ISD	161916	05	PK	PK - 05	E	 	 	12	REGION 12: WACO
161916198	 	 	 	 	 	 	 	WEST BROOKHAVEN YOUTH RANCH SCHOOL	RESIDENTIAL FACILITY	N	Y	N	N	N	N	N	N	N	N	Y	60	35	48	X	29	.	7	0	X	.	29	11	600	X	174	.	.	.	X	.	.	.	MCLENNAN	161	84	81.6	103	27	27	100	0	0	X	 	WEST ISD	161916	12	07	07 - 12	S	 	 	12	REGION 12: WACO
161918001	0	0	0	0	0	1	1	AXTELL H S	 	N	N	N	N	N	N	N	N	N	N	N	88	60	285	Y	251	18	15	400	Y	73	46	31	800	Y	368	85	57	24.4	Y	23.5	22	15	MCLENNAN	161	21	10	209	213	91	42.7	1	0.5	M	 	AXTELL ISD	161918	12	09	09 - 12	S	 	 	12	REGION 12: WACO
161918003	 	 	 	 	 	 	 	AXTELL BRUCEVILLE-EDDY LEARNING CE	AEC OF CHOICE - DRS	Y	Y	N	N	N	N	N	N	N	N	N	36	35	11	Y	4	.	7	0	Z	.	.	11	0	Z	.	100	45	90	Y	.	.	.	MCLENNAN	161	14	77.8	18	6	3	50	0	0	A	 	AXTELL ISD	161918	12	09	09 - 12	S	 	 	12	REGION 12: WACO
161918041	0	1	0	0	0	0	0	AXTELL MIDDLE SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	81	60	290	Y	234	35	28	600	Y	207	40	27	1600	Y	643	36	13	.	Y	.	.	35.7	MCLENNAN	161	9	5.6	162	155	84	54.2	0	0	M	 	AXTELL ISD	161918	08	06	06 - 08	M	 	 	12	REGION 12: WACO
161918101	0	 	0	0	0	0	 	AXTELL EL	 	N	N	N	N	N	N	N	N	N	N	N	80	60	228	Y	183	32	30	400	Y	129	40	28	600	Y	237	35	12	.	Y	.	.	35	MCLENNAN	161	33	12.5	264	328	176	53.7	10	3	M	 	AXTELL ISD	161918	05	PK	PK - 05	E	 	 	12	REGION 12: WACO
161918199	 	 	 	 	 	 	 	WACO CTR FOR YOUTH	RESIDENTIAL FACILITY	N	Y	N	N	N	N	N	N	N	N	Y	.	35	0	X	0	.	7	0	X	.	.	11	0	X	.	.	.	.	X	.	.	.	MCLENNAN	161	212	98.6	215	78	78	100	0	0	X	 	AXTELL ISD	161918	12	07	07 - 12	S	 	 	12	REGION 12: WACO
161919001	0	0	1	0	1	0	0	BRUCEVILLE-EDDY H S	 	N	N	N	N	N	N	N	N	N	N	N	75	60	327	Y	245	17	15	600	Y	102	38	31	800	Y	306	82	57	25	Y	25	21.9	10.1	MCLENNAN	161	72	24.7	291	256	134	52.3	1	0.4	M	 	BRUCEVILLE-EDDY ISD	161919	12	09	09 - 12	S	 	 	12	REGION 12: WACO
161919002	 	 	 	 	 	 	 	AXTELL/BRUCEVILLE-EDDY LEARNING CE	AEC OF CHOICE	Y	Y	N	N	N	N	N	N	N	N	N	.	35	0	Z	0	.	7	0	Z	.	.	11	0	Z	.	100	45	92	Z	.	.	.	MCLENNAN	161	23	100	23	8	0	0	0	0	Z	 	BRUCEVILLE-EDDY ISD	161919	12	09	09 - 12	S	 	 	12	REGION 12: WACO
161919004	 	 	 	 	 	 	 	CHALLENGE ACADEMY	 	N	N	N	N	N	Y	Y	N	N	N	N	.	60	.	X	.	.	28	0	X	.	.	27	0	X	.	.	.	.	X	.	.	.	MCLENNAN	161	2	100	2	1	0	0	0	0	X	 	BRUCEVILLE-EDDY ISD	161919	08	08	08 - 08	M	 	 	12	REGION 12: WACO
161919005	 	 	 	 	 	 	 	AXTELL/BE DAEP	 	N	N	N	Y	N	N	N	N	N	N	N	.	60	.	X	.	.	15	0	X	.	.	31	0	X	.	.	.	.	X	.	.	.	MCLENNAN	161	20	100	20	2	1	50	0	0	X	 	BRUCEVILLE-EDDY ISD	161919	12	08	08 - 12	S	 	 	12	REGION 12: WACO
161919041	0	0	0	0	0	0	0	BRUCEVILLE-EDDY J H	 	N	N	N	N	N	N	N	N	N	N	N	74	60	266	Y	196	41	28	600	Y	243	35	27	1600	Y	563	32	13	.	Y	.	.	31.5	MCLENNAN	161	23	17.4	132	117	66	56.4	4	3.4	M	 	BRUCEVILLE-EDDY ISD	161919	08	07	07 - 08	M	 	 	12	REGION 12: WACO
161919042	0	 	0	0	0	0	 	BRUCEVILLE-EDDY INTERMEDIATE	 	N	N	N	N	N	N	N	N	N	N	N	77	60	244	Y	187	33	30	600	Y	200	37	28	800	Y	294	26	12	.	Y	.	.	25.7	MCLENNAN	161	35	18.5	189	164	104	63.4	7	4.3	M	 	BRUCEVILLE-EDDY ISD	161919	06	04	04 - 06	E	 	 	12	REGION 12: WACO
161919101	1	 	1	 	0	 	 	BRUCEVILLE-EDDY EL	 	N	N	N	N	N	N	N	N	N	N	N	91	60	53	Y	48	.	30	0	Z	.	55	28	200	Y	110	55	12	.	Y	.	.	54.5	MCLENNAN	161	44	22.6	195	230	145	63	15	6.5	M	 	BRUCEVILLE-EDDY ISD	161919	03	EE	EE - 03	E	 	 	12	REGION 12: WACO
161920001	0	1	1	0	0	1	0	CHINA SPRING H S	 	N	N	N	N	N	N	N	N	N	N	N	94	60	759	Y	710	21	15	600	Y	128	47	31	800	Y	379	84	57	24.8	Y	19.7	21.9	17.3	MCLENNAN	161	93	12.5	745	703	142	20.2	5	0.7	M	 	CHINA SPRING ISD	161920	12	09	09 - 12	S	 	 	12	REGION 12: WACO
161920002	 	 	 	 	 	 	 	TAG	AEC OF CHOICE	Y	Y	N	N	N	N	N	N	N	N	N	79	35	24	Y	19	.	7	0	Z	.	35	11	400	Y	140	100	33	75	Y	.	.	4.2	MCLENNAN	161	23	95.8	24	9	6	66.7	0	0	A	 	CHINA SPRING ISD	161920	11	10	10 - 11	S	 	 	12	REGION 12: WACO
161920006	 	 	 	 	 	 	 	DAEP	 	N	N	N	Y	N	N	N	N	N	N	N	.	60	0	X	0	.	15	0	X	.	.	31	0	X	.	.	.	.	X	.	.	.	MCLENNAN	161	31	100	31	9	3	33.3	0	0	X	 	CHINA SPRING ISD	161920	12	07	07 - 12	S	 	 	12	REGION 12: WACO
161920041	0	0	0	0	0	0	0	CHINA SPRING MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	88	60	907	Y	800	37	28	600	Y	223	46	27	1400	Y	639	38	13	.	Y	.	.	37.7	MCLENNAN	161	37	9	409	388	84	21.6	1	0.3	M	 	CHINA SPRING ISD	161920	08	07	07 - 08	M	 	 	12	REGION 12: WACO
161920102	0	 	0	 	0	 	 	CHINA SPRING EL	 	N	N	N	N	N	N	N	N	N	N	N	90	60	178	Y	161	.	30	0	Z	.	43	28	200	Y	85	47	12	.	Y	.	.	47.3	MCLENNAN	161	69	11.4	607	796	228	28.6	26	3.3	M	 	CHINA SPRING ISD	161920	03	EE	EE - 03	E	 	 	12	REGION 12: WACO
161920104	1	 	0	0	0	1	 	CHINA SPRING INT	 	N	N	N	N	N	N	N	N	N	N	N	92	60	804	Y	740	43	30	600	Y	258	50	28	1000	Y	503	41	12	.	Y	.	.	41	MCLENNAN	161	64	11	581	555	163	29.4	4	0.7	M	 	CHINA SPRING ISD	161920	06	04	04 - 06	E	 	 	12	REGION 12: WACO
161921001	0	0	0	0	1	1	0	CONNALLY HIGH SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	74	60	938	Y	696	20	15	800	Y	161	41	31	2400	Y	973	73	57	24.1	Y	18.4	21.1	9.1	MCLENNAN	161	111	16.6	670	660	458	69.4	8	1.2	M	 	CONNALLY ISD	161921	12	09	09 - 12	S	 	 	12	REGION 12: WACO
161921041	0	0	0	0	0	1	0	CONNALLY J H	 	N	N	N	N	N	N	N	N	N	N	N	66	60	907	Y	597	32	28	800	Y	253	34	27	2600	Y	894	20	13	.	Y	.	.	19.5	MCLENNAN	161	114	19.4	587	508	394	77.6	21	4.1	M	 	CONNALLY ISD	161921	08	06	06 - 08	M	 	 	12	REGION 12: WACO
161921101	 	 	 	 	 	 	 	CONNALLY PRI	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	.	P	.	.	.	0	P	.	.	.	0	P	.	.	.	.	P	.	.	.	MCLENNAN	161	103	24.6	418	661	568	85.9	84	12.7	I	 	CONNALLY ISD	161921	02	EE	EE - 02	E	161921104	CONNALLY EL	12	REGION 12: WACO
161921104	0	 	0	0	0	0	 	CONNALLY EL	 	N	N	N	N	N	N	N	N	N	Y	N	60	60	720	Y	430	42	30	1000	Y	416	26	28	1800	N	475	13	12	.	Y	.	.	13.3	MCLENNAN	161	147	23.2	634	499	414	83	59	11.8	I	 	CONNALLY ISD	161921	05	03	03 - 05	E	 	 	12	REGION 12: WACO
161922001	0	0	0	0	0	0	0	ROBINSON H S	 	N	N	N	N	N	N	N	N	N	N	N	86	60	847	Y	726	20	15	600	Y	118	43	31	1600	Y	687	73	57	25	Y	15.3	19.7	12.6	MCLENNAN	161	68	8.8	773	723	165	22.8	2	0.3	M	 	ROBINSON ISD	161922	12	09	09 - 12	S	 	 	12	REGION 12: WACO
161922004	 	 	 	 	 	 	 	CHALLENGE ACADEMY	 	N	N	N	N	N	Y	Y	N	N	N	N	.	60	.	X	.	.	28	0	X	.	.	27	0	X	.	.	.	.	X	.	.	.	MCLENNAN	161	0	0	1	2	1	50	0	0	X	 	ROBINSON ISD	161922	09	08	08 - 09	M	 	 	12	REGION 12: WACO
161922041	0	0	0	0	0	0	0	ROBINSON J H	 	N	N	N	N	N	N	N	N	N	N	N	81	60	1034	Y	834	37	28	800	Y	298	35	27	1600	Y	567	31	13	.	Y	.	.	31	MCLENNAN	161	53	9.7	547	546	179	32.8	4	0.7	M	 	ROBINSON ISD	161922	08	06	06 - 08	M	 	 	12	REGION 12: WACO
161922101	 	 	 	 	 	 	 	ROBINSON PRI	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	.	P	.	.	.	0	P	.	.	.	0	P	.	.	.	.	P	.	.	.	MCLENNAN	161	22	14.2	155	387	150	38.8	11	2.8	M	 	ROBINSON ISD	161922	01	EE	EE - 01	E	161922102	ROBINSON EL	12	REGION 12: WACO
161922102	0	 	0	 	0	 	 	ROBINSON EL	 	N	N	N	N	N	N	N	N	N	Y	N	83	60	149	Y	123	.	15	0	Z	.	42	31	400	Y	169	37	21	.	Y	.	.	37	MCLENNAN	161	44	12.1	365	329	123	37.4	5	1.5	M	 	ROBINSON ISD	161922	10	01	01 - 10	B	 	 	12	REGION 12: WACO
161922103	0	 	0	0	0	0	 	ROBINSON INT	 	N	N	N	N	N	N	N	N	N	N	N	75	60	607	Y	458	38	30	600	Y	225	35	28	1200	Y	418	17	12	.	Y	.	.	17.3	MCLENNAN	161	53	14.8	358	329	113	34.3	8	2.4	M	 	ROBINSON ISD	161922	05	04	04 - 05	E	 	 	12	REGION 12: WACO
161923001	0	1	0	0	1	0	0	BOSQUEVILLE H S	 	N	N	N	N	N	N	N	N	N	N	N	86	60	250	Y	216	22	15	400	Y	86	46	31	800	Y	366	85	57	25	Y	23.6	22.6	14.2	MCLENNAN	161	15	7.1	212	192	67	34.9	2	1	M	 	BOSQUEVILLE ISD	161923	12	09	09 - 12	S	 	 	12	REGION 12: WACO
161923041	0	1	0	0	0	0	0	BOSQUEVILLE MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	74	60	232	Y	171	29	28	600	Y	171	31	27	1200	Y	377	34	13	.	Y	.	.	34	MCLENNAN	161	16	11.9	135	128	45	35.2	6	4.7	M	 	BOSQUEVILLE ISD	161923	08	06	06 - 08	M	 	 	12	REGION 12: WACO
161923101	0	 	0	0	0	0	 	BOSQUEVILLE EL	 	N	N	N	N	N	N	N	N	N	N	N	81	60	211	Y	171	38	30	400	Y	152	43	28	600	Y	258	30	12	.	Y	.	.	30	MCLENNAN	161	26	10.7	243	305	125	41	11	3.6	M	 	BOSQUEVILLE ISD	161923	05	EE	EE - 05	E	 	 	12	REGION 12: WACO
161924101	0	 	0	0	0	0	 	HALLSBURG SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	78	60	125	Y	98	37	30	400	Y	146	39	28	600	Y	235	36	12	.	Y	.	.	36	MCLENNAN	161	18	12.3	146	159	77	48.4	5	3.1	M	 	HALLSBURG ISD	161924	06	KG	KG - 06	E	 	 	12	REGION 12: WACO
161925101	0	1	0	1	0	1	0	GHOLSON SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	69	60	295	Y	203	42	15	400	Y	167	37	31	1200	Y	446	59	57	20.3	Y	11.4	20.5	6.8	MCLENNAN	161	40	17.1	234	248	188	75.8	7	2.8	M	 	GHOLSON ISD	161925	12	PK	PK - 12	B	 	 	12	REGION 12: WACO
162904001	0	1	1	0	1	1	1	MCMULLEN COUNTY SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	90	60	299	Y	270	37	15	600	Y	220	44	31	1000	Y	438	82	57	25	Y	23.2	21.4	12.8	MCMULLEN	162	27	11.6	232	263	65	24.7	1	0.4	M	 	MCMULLEN COUNTY ISD	162904	12	PK	PK - 12	B	 	 	02	REGION 02: CORPUS CHRISTI
163901001	0	0	0	1	0	0	0	DEVINE H S	 	N	N	N	N	N	N	N	N	N	N	N	78	60	823	Y	640	26	15	600	Y	158	43	31	1600	Y	685	81	57	23.8	Y	22.4	22	12.4	MEDINA	163	81	13.5	602	556	254	45.7	7	1.3	M	 	DEVINE ISD	163901	12	09	09 - 12	S	 	 	20	REGION 20: SAN ANTONIO
163901041	0	0	0	0	0	0	1	DEVINE MIDDLE SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	79	60	772	Y	610	39	28	600	Y	236	37	27	1600	Y	593	36	13	.	Y	.	.	36.3	MEDINA	163	64	13.4	478	422	238	56.4	10	2.4	M	 	DEVINE ISD	163901	08	06	06 - 08	M	 	 	20	REGION 20: SAN ANTONIO
163901101	 	 	 	 	 	 	 	JOHN J CIAVARRA EL	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	.	P	.	.	.	0	P	.	.	.	0	P	.	.	.	.	P	.	.	.	MEDINA	163	43	12.8	335	545	357	65.5	24	4.4	M	 	DEVINE ISD	163901	02	EE	EE - 02	E	163901102	DEVINE INTERMEDIATE SCHOOL	20	REGION 20: SAN ANTONIO
163901102	0	 	0	0	0	0	 	DEVINE INTERMEDIATE SCHOOL	 	N	N	N	N	N	N	N	N	N	Y	N	77	60	654	Y	504	42	30	600	Y	254	39	28	1200	Y	469	33	12	.	Y	.	.	33	MEDINA	163	53	11.4	464	437	242	55.4	17	3.9	M	 	DEVINE ISD	163901	05	03	03 - 05	E	 	 	20	REGION 20: SAN ANTONIO
163902001	0	0	0	1	1	1	0	D'HANIS SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	82	60	369	Y	303	39	15	600	Y	236	41	31	1600	Y	662	80	57	25	Y	20.7	23.6	10.7	MEDINA	163	35	11.3	311	342	181	52.9	3	0.9	M	 	D'HANIS ISD	163902	12	PK	PK - 12	B	 	 	20	REGION 20: SAN ANTONIO
163903001	0	0	0	0	0	0	0	NATALIA H S	 	N	N	N	N	N	N	N	N	N	N	N	72	60	447	Y	324	21	15	400	Y	85	42	31	800	Y	339	64	57	22.9	Y	9.3	21.8	10.3	MEDINA	163	46	15.3	301	313	253	80.8	9	2.9	M	 	NATALIA ISD	163903	12	09	09 - 12	S	 	 	20	REGION 20: SAN ANTONIO
163903041	0	0	0	0	0	0	0	NATALIA J H	 	N	N	N	N	N	N	N	N	N	N	N	67	60	391	Y	261	31	28	600	Y	187	33	27	1600	Y	526	24	13	.	Y	.	.	24.3	MEDINA	163	44	16.9	261	240	157	65.4	12	5	M	 	NATALIA ISD	163903	08	06	06 - 08	M	 	 	20	REGION 20: SAN ANTONIO
163903101	0	 	0	0	0	0	 	NATALIA EL	 	N	N	N	N	N	N	N	N	N	Y	N	59	60	365	N	215	41	30	600	Y	246	29	28	800	Y	234	18	12	.	Y	.	.	18.3	MEDINA	163	77	20.2	381	322	235	73	19	5.9	M	 	NATALIA ISD	163903	05	02	02 - 05	E	 	 	20	REGION 20: SAN ANTONIO
163903102	 	 	 	 	 	 	 	NATALIA EARLY CHILD CTR	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	.	P	.	.	.	0	P	.	.	.	0	P	.	.	.	.	P	.	.	.	MEDINA	163	18	19.6	92	251	208	82.9	28	11.2	M	 	NATALIA ISD	163903	01	PK	PK - 01	E	163903101	NATALIA EL	20	REGION 20: SAN ANTONIO
163904001	0	0	1	0	0	0	0	HONDO H S	 	N	N	N	N	N	N	N	N	N	N	N	73	60	852	Y	618	20	15	600	Y	121	43	31	1600	Y	683	84	57	24.1	Y	23.6	23.4	12.5	MEDINA	163	63	10	631	602	312	51.8	4	0.7	M	 	HONDO ISD	163904	12	09	09 - 12	S	 	 	20	REGION 20: SAN ANTONIO
163904041	0	1	1	1	1	1	1	MCDOWELL MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	73	60	900	Y	654	40	28	600	Y	241	34	27	1600	Y	543	37	13	.	Y	.	.	37.3	MEDINA	163	70	12.7	550	495	320	64.6	10	2	M	 	HONDO ISD	163904	08	06	06 - 08	M	 	 	20	REGION 20: SAN ANTONIO
163904102	 	 	 	 	 	 	 	MEYER EL	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	.	P	.	.	.	0	P	.	.	.	0	P	.	.	.	.	P	.	.	.	MEDINA	163	43	12.4	346	572	430	75.2	18	3.1	M	 	HONDO ISD	163904	02	PK	PK - 02	E	163904105	NEWELL E WOOLLS INT	20	REGION 20: SAN ANTONIO
163904105	0	 	0	0	0	0	 	NEWELL E WOOLLS INT	 	N	N	N	N	N	N	N	N	N	Y	N	77	60	631	Y	489	44	30	600	Y	265	37	28	1200	Y	440	29	12	.	Y	.	.	29	MEDINA	163	64	12.2	523	466	294	63.1	17	3.6	M	 	HONDO ISD	163904	05	03	03 - 05	E	 	 	20	REGION 20: SAN ANTONIO
163908001	1	1	0	0	0	0	1	MEDINA VALLEY H S	 	N	N	N	N	N	N	N	N	N	N	N	81	60	1641	Y	1326	20	15	800	Y	156	46	31	1600	Y	735	77	57	24.7	Y	16.5	22.8	13	MEDINA	163	147	12.3	1195	1155	500	43.3	29	2.5	M	 	MEDINA VALLEY ISD	163908	12	09	09 - 12	S	 	 	20	REGION 20: SAN ANTONIO
163908042	0	0	0	0	0	0	0	MEDINA VALLEY MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	82	60	1849	Y	1508	32	28	1200	Y	386	47	27	2000	Y	944	43	13	.	Y	.	.	42.7	MEDINA	163	137	13.6	1011	973	483	49.6	30	3.1	M	 	MEDINA VALLEY ISD	163908	08	06	06 - 08	M	 	 	20	REGION 20: SAN ANTONIO
163908103	0	 	1	0	1	0	 	CASTROVILLE ELEMENTARY	 	N	N	N	N	N	N	N	N	N	N	N	84	60	473	Y	396	41	30	600	Y	247	41	28	1200	Y	497	39	12	.	Y	.	.	38.7	MEDINA	163	81	15.7	517	614	327	53.3	27	4.4	M	 	MEDINA VALLEY ISD	163908	05	PK	PK - 05	E	 	 	20	REGION 20: SAN ANTONIO
163908104	0	 	0	0	0	1	 	LACOSTE EL	 	N	N	N	N	N	N	N	N	N	N	N	83	60	465	Y	384	45	30	600	Y	268	43	28	1200	Y	513	33	12	.	Y	.	.	33.3	MEDINA	163	103	19.4	532	654	426	65.1	73	11.2	M	 	MEDINA VALLEY ISD	163908	05	PK	PK - 05	E	 	 	20	REGION 20: SAN ANTONIO
163908105	1	 	1	1	1	0	 	POTRANCO EL	 	N	N	N	N	N	N	N	N	N	N	N	85	60	572	Y	484	47	30	600	Y	284	46	28	1200	Y	547	40	12	.	Y	.	.	39.7	MEDINA	163	131	21.6	607	799	374	46.8	66	8.3	M	 	MEDINA VALLEY ISD	163908	05	EE	EE - 05	E	 	 	20	REGION 20: SAN ANTONIO
164901001	0	0	0	1	1	1	1	MENARD H S	 	N	N	N	N	N	N	N	N	N	N	N	75	60	146	Y	109	32	15	400	Y	126	41	31	800	Y	324	75	57	25	Y	20.4	21.4	8	MENARD	164	12	12.6	95	88	49	55.7	7	8	M	 	MENARD ISD	164901	12	09	09 - 12	S	 	 	15	REGION 15: SAN ANGELO
164901041	1	0	1	1	1	0	0	MENARD J H	 	N	N	N	N	N	N	N	N	N	N	N	76	60	118	Y	90	48	28	600	Y	287	39	27	1000	Y	387	30	13	.	Y	.	.	29.5	MENARD	164	14	18.2	77	65	48	73.8	6	9.2	M	 	MENARD ISD	164901	08	06	06 - 08	M	 	 	15	REGION 15: SAN ANGELO
164901101	0	 	0	0	0	0	 	MENARD EL	 	N	N	N	N	N	N	N	N	N	N	N	80	60	98	Y	78	34	30	200	Y	68	36	28	600	Y	217	22	12	.	Y	.	.	22	MENARD	164	19	14.7	129	151	102	67.5	8	5.3	M	 	MENARD ISD	164901	05	PK	PK - 05	E	 	 	15	REGION 15: SAN ANGELO
165802101	0	 	0	0	0	0	 	MIDLAND ACADEMY CHARTER SCHOOL	 	N	N	Y	N	N	N	N	N	N	N	N	79	60	318	Y	250	43	30	600	Y	257	38	28	1200	Y	460	36	12	.	Y	.	.	36.3	MIDLAND	165	22	6	364	441	170	38.5	35	7.9	M	 	MIDLAND ACADEMY CHARTER SCHOOL	165802	08	PK	PK - 08	E	 	 	18	REGION 18: MIDLAND
165901002	0	0	0	0	0	0	0	LEE H S	 	N	N	N	N	N	N	N	N	N	N	N	66	60	2248	Y	1492	18	15	1200	Y	214	31	31	800	Y	245	70	57	20.2	Y	17.6	20	12	MIDLAND	165	451	19.4	2323	2144	489	22.8	162	7.6	M	 	MIDLAND ISD	165901	12	09	09 - 12	S	 	 	18	REGION 18: MIDLAND
