CAMPUS	CAD_GAP	CAD_MATH	CAD_POST	CAD_PROGRESS	CAD_READ	CAD_SCIE	CAD_SOCI	CAMPNAME	CFLAEATYPE	CFLAEC	CFLALTED	CFLCHART	CFLDAEP	CFLEEK	CFLJJ	CFLNEWCAMP	CFLPAIR	CFLPAIRD	CFLPAIRO	CFLRTF	CI1	CI1_CUT	CI1_MAXPTS	CI1_MET	CI1_TOTPTS	CI2	CI2_CUT	CI2_MAXPTS	CI2_MET	CI2_TOTPTS	CI3	CI3_CUT	CI3_MAXPTS	CI3_MET	CI3_TOTPTS	CI4	CI4_CRB_WGT	CI4_CUT	CI4_GRD_WGT	CI4_MET	CI4_RHS_WGT	CI4_STR_WGT	CNTYNAME	COUNTY	CPEMALLC	CPEMALLP	CPEMALLT	CPETALLC	CPETECOC	CPETECOP	CPETLEPC	CPETLEPP	C_RATING	C_UPDATE	DISTNAME	DISTRICT	GRDHIGH	GRDLOW	GRDSPAN	GRDTYPE	PAIRCAMP	PAIRNAME	REGION	REGNNAME
200906195	 	 	 	 	 	 	 	FAIRVIEW SPECIAL PROGRAMS	 	N	N	N	N	N	N	Y	N	N	N	N	.	55	.	Z	.	.	28	0	Z	.	.	27	0	Z	.	.	.	.	.	Z	.	.	RUNNELS	200	.	.	.	1	1	100	0	0	Z	 	OLFEN ISD	200906	08	08	08 - 08	M	 	 	15	REGION 15: SAN ANGELO
201902001	0	1	0	 	1	0	1	HENDERSON H S	 	N	N	N	N	N	N	N	N	N	N	N	78	55	1352	Y	1049	.	.	1000	 	123	41	31	2400	Y	983	67	13	57	24.1	Y	19.1	10.5	RUSK	201	137	14.4	951	896	495	55.2	32	3.6	M	 	HENDERSON ISD	201902	12	09	09 - 12	S	 	 	07	REGION 07: KILGORE
201902041	0	0	0	0	0	0	0	HENDERSON MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	79	55	2182	Y	1723	34	28	2400	Y	824	38	27	3000	Y	1135	33	.	13	.	Y	.	33.3	RUSK	201	82	10.1	815	757	449	59.3	50	6.6	M	 	HENDERSON ISD	201902	08	06	06 - 08	M	 	 	07	REGION 07: KILGORE
201902107	 	 	 	 	 	 	 	MONNIE MEYER WYLIE PRI	 	N	N	N	N	Y	N	N	Y	N	N	N	.	.	.	P	.	.	33	0	P	.	.	.	0	P	.	.	.	.	.	P	.	.	RUSK	201	.	.	.	450	342	76	107	23.8	M	 	HENDERSON ISD	201902	KG	EE	EE - KG	E	201902109	WILLIAM E WYLIE EL	07	REGION 07: KILGORE
201902108	0	0	1	0	0	1	 	NORTHSIDE EL	 	N	N	N	N	N	N	N	N	N	N	N	83	55	1347	Y	1121	44	33	2400	Y	1056	42	28	2400	Y	1011	35	.	12	.	Y	.	34.5	RUSK	201	55	10.4	529	478	299	62.6	52	10.9	M	 	HENDERSON ISD	201902	05	04	04 - 05	E	 	 	07	REGION 07: KILGORE
201902109	0	1	0	1	1	 	 	WILLIAM E WYLIE EL	 	N	N	N	N	N	N	N	N	N	Y	N	77	55	500	Y	385	58	33	1200	Y	691	39	28	1200	Y	470	23	.	12	.	Y	.	23	RUSK	201	114	12.8	892	864	554	64.1	163	18.9	M	 	HENDERSON ISD	201902	03	01	01 - 03	E	 	 	07	REGION 07: KILGORE
201903001	0	0	0	 	0	0	0	LANEVILLE SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	65	55	209	Y	135	.	.	600	 	239	38	31	1000	Y	375	56	12.5	57	20.8	N	19.7	3.4	RUSK	201	32	21.3	150	167	159	95.2	24	14.4	I	0	LANEVILLE ISD	201903	12	PK	PK - 12	B	 	 	07	REGION 07: KILGORE
201904001	0	0	0	 	0	0	0	LEVERETTS CHAPEL H S	 	N	N	N	N	N	N	N	N	N	N	N	76	55	101	Y	77	.	.	200	 	0	39	31	800	Y	308	53	11.8	57	21.7	N	11.8	7.8	RUSK	201	15	25.4	59	58	38	65.5	1	1.7	I	 	LEVERETTS CHAPEL ISD	201904	12	09	09 - 12	S	 	 	07	REGION 07: KILGORE
201904041	1	1	1	1	0	0	1	LEVERETTS CHAPEL J H	 	N	N	N	N	N	N	N	N	N	N	N	77	55	171	Y	131	40	28	800	Y	321	41	27	1000	Y	411	38	.	13	.	Y	.	37.5	RUSK	201	10	18.5	54	59	42	71.2	2	3.4	M	 	LEVERETTS CHAPEL ISD	201904	08	06	06 - 08	M	 	 	07	REGION 07: KILGORE
201904101	1	0	0	1	1	0	 	LEVERETTS CHAPEL EL	 	N	N	N	N	N	N	N	N	N	N	N	80	55	137	Y	109	51	33	400	Y	205	43	28	800	Y	344	31	.	12	.	Y	.	31	RUSK	201	29	21.3	136	175	125	71.4	46	26.3	M	 	LEVERETTS CHAPEL ISD	201904	05	PK	PK - 05	E	 	 	07	REGION 07: KILGORE
201907001	0	0	0	 	0	0	0	MT ENTERPRISE H S	 	N	N	N	N	N	N	N	N	N	N	N	79	55	380	Y	301	.	.	800	 	271	42	31	1000	Y	415	65	9.5	57	25	Y	20.6	9.6	RUSK	201	28	13.2	212	182	81	44.5	2	1.1	M	 	MOUNT ENTERPRISE ISD	201907	12	06	06 - 12	B	 	 	07	REGION 07: KILGORE
201907101	0	0	0	0	0	0	 	MT ENTERPRISE ELEMENTARY	 	N	N	N	N	N	N	N	N	N	N	N	73	55	196	Y	144	27	33	800	N	216	37	28	800	Y	293	25	.	12	.	Y	.	25	RUSK	201	38	25.7	148	184	105	57.1	9	4.9	I	 	MOUNT ENTERPRISE ISD	201907	05	PK	PK - 05	E	 	 	07	REGION 07: KILGORE
201908001	0	0	0	 	0	0	0	OVERTON H S	 	N	N	N	N	N	N	N	N	N	N	N	74	55	543	Y	404	.	.	800	 	240	38	31	1200	Y	450	62	9.5	57	25	Y	20.5	6.8	RUSK	201	56	18.4	305	271	157	57.9	1	0.4	M	 	OVERTON ISD	201908	12	06	06 - 12	B	 	 	07	REGION 07: KILGORE
201908101	0	0	0	0	1	0	 	OVERTON EL	 	N	N	N	N	N	N	N	N	N	N	N	73	55	281	Y	204	42	33	800	Y	338	37	28	800	Y	297	38	.	12	.	Y	.	38	RUSK	201	53	23.5	226	270	166	61.5	4	1.5	M	 	OVERTON ISD	201908	05	PK	PK - 05	E	 	 	07	REGION 07: KILGORE
201910002	0	0	0	 	0	0	0	TATUM H S	 	N	N	N	N	N	N	N	N	N	N	N	76	55	600	Y	453	.	.	1400	 	379	40	31	1800	Y	723	70	14	57	23.8	Y	22	10.6	RUSK	201	55	11.2	492	517	242	46.8	8	1.5	M	 	TATUM ISD	201910	12	09	09 - 12	S	 	 	07	REGION 07: KILGORE
201910041	1	0	1	0	0	0	0	TATUM MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	83	55	1157	Y	964	34	28	2000	Y	682	45	27	2600	Y	1173	39	.	13	.	Y	.	39.3	RUSK	201	35	12.8	274	396	214	54	15	3.8	M	 	TATUM ISD	201910	08	06	06 - 08	M	 	 	07	REGION 07: KILGORE
201910102	1	0	0	0	0	1	 	TATUM EL	 	N	N	N	N	N	N	N	N	N	N	N	81	55	813	Y	657	44	33	1600	Y	700	44	28	2400	Y	1045	32	.	12	.	Y	.	32	RUSK	201	38	9.3	410	282	168	59.6	34	12.1	M	 	TATUM ISD	201910	05	04	04 - 05	E	 	 	07	REGION 07: KILGORE
201910104	0	 	0	 	0	 	 	TATUM PRI	 	N	N	N	N	N	N	N	N	N	N	N	86	55	221	Y	189	.	33	0	Z	.	41	28	800	Y	326	28	.	12	.	Y	.	27.8	RUSK	201	46	11.7	394	517	304	58.8	97	18.8	M	 	TATUM ISD	201910	03	PK	PK - 03	E	 	 	07	REGION 07: KILGORE
201913001	0	0	0	 	0	1	0	CARLISLE SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	71	55	955	Y	681	.	.	1600	 	620	36	31	2000	Y	716	57	6	57	22.2	Y	21.8	7.2	RUSK	201	76	12.6	603	637	506	79.4	188	29.5	M	 	CARLISLE ISD	201913	12	PK	PK - 12	B	 	 	07	REGION 07: KILGORE
201914001	0	0	0	 	0	0	0	WEST RUSK H S	 	N	N	N	N	N	N	N	N	N	N	N	77	55	368	Y	285	.	.	400	 	78	43	31	1000	Y	432	63	7.9	57	24.6	Y	20.5	9.8	RUSK	201	83	26.1	318	270	143	53	7	2.6	M	 	WEST RUSK COUNTY CONSOLIDATED ISD	201914	12	09	09 - 12	S	 	 	07	REGION 07: KILGORE
201914041	1	0	0	0	1	0	1	WEST RUSK MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	77	55	737	Y	567	34	28	1600	Y	539	41	27	2000	Y	816	29	.	13	.	Y	.	28.5	RUSK	201	40	15.3	261	264	192	72.7	16	6.1	M	 	WEST RUSK COUNTY CONSOLIDATED ISD	201914	08	06	06 - 08	M	 	 	07	REGION 07: KILGORE
201914104	0	0	0	0	0	0	 	WEST RUSK INT	 	N	N	N	N	N	N	N	N	N	Y	N	73	55	566	Y	412	45	33	1600	Y	717	39	28	2000	Y	783	29	.	12	.	Y	.	29	RUSK	201	47	19	248	225	153	68	27	12	M	 	WEST RUSK COUNTY CONSOLIDATED ISD	201914	05	03	03 - 05	E	 	 	07	REGION 07: KILGORE
201914105	 	 	 	 	 	 	 	WEST RUSK EL	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	.	P	.	.	33	0	P	.	.	.	0	P	.	.	.	.	.	P	.	.	RUSK	201	36	20.8	173	319	235	73.7	64	20.1	M	 	WEST RUSK COUNTY CONSOLIDATED ISD	201914	02	EE	EE - 02	E	201914104	WEST RUSK INT	07	REGION 07: KILGORE
202903001	0	0	0	 	0	0	0	HEMPHILL H S	 	N	N	N	N	N	N	N	N	N	N	N	81	55	414	Y	336	.	.	600	 	97	39	31	800	Y	313	70	14.4	57	23.6	Y	20	11.5	SABINE	202	41	14.1	291	274	135	49.3	1	0.4	M	 	HEMPHILL ISD	202903	12	09	09 - 12	S	 	 	07	REGION 07: KILGORE
202903041	0	0	0	0	0	0	0	HEMPHILL MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	75	55	717	Y	541	35	28	800	Y	282	38	27	1000	Y	378	32	.	13	.	Y	.	32	SABINE	202	49	15.8	310	256	156	60.9	4	1.6	M	 	HEMPHILL ISD	202903	08	05	05 - 08	M	 	 	07	REGION 07: KILGORE
202903101	0	0	0	0	0	 	 	HEMPHILL EL	 	N	N	N	N	N	N	N	N	N	N	N	65	55	265	Y	171	37	33	800	Y	296	34	28	600	Y	204	20	.	12	.	Y	.	19.5	SABINE	202	57	20.1	284	365	246	67.4	13	3.6	M	 	HEMPHILL ISD	202903	04	PK	PK - 04	E	 	 	07	REGION 07: KILGORE
202905002	0	0	0	 	0	0	0	WEST SABINE H S	 	N	N	N	N	N	N	N	N	N	N	N	68	55	741	Y	506	.	.	800	 	255	30	31	1000	N	297	61	12.4	57	23.2	Y	18.1	7.1	SABINE	202	40	11.2	357	355	264	74.4	2	0.6	I	 	WEST SABINE ISD	202905	12	06	06 - 12	B	 	 	07	REGION 07: KILGORE
202905102	0	0	0	0	1	0	 	WEST SABINE EL	 	N	N	N	N	N	N	N	N	N	N	N	73	55	348	Y	253	44	33	800	Y	354	39	28	800	Y	309	24	.	12	.	Y	.	23.5	SABINE	202	48	18.5	260	329	271	82.4	7	2.1	M	 	WEST SABINE ISD	202905	05	PK	PK - 05	E	 	 	07	REGION 07: KILGORE
203901002	0	0	0	 	0	0	0	SAN AUGUSTINE H S	 	N	N	N	N	N	N	N	N	N	N	N	60	55	772	Y	467	.	.	1600	 	401	31	31	1000	Y	309	63	10.6	57	24.6	Y	21.8	5.6	SAN AUGUSTINE	203	29	14.2	204	349	310	88.8	18	5.2	M	 	SAN AUGUSTINE ISD	203901	12	06	06 - 12	B	 	 	07	REGION 07: KILGORE
203901102	0	0	0	1	1	0	 	SAN AUGUSTINE EL	 	N	N	N	N	N	N	N	N	N	N	N	62	55	382	Y	236	52	33	800	Y	412	30	28	1400	Y	421	18	.	12	.	Y	.	18	SAN AUGUSTINE	203	49	14.6	336	448	416	92.9	68	15.2	M	 	SAN AUGUSTINE ISD	203901	05	PK	PK - 05	E	 	 	07	REGION 07: KILGORE
203902001	0	0	0	 	0	0	1	BROADDUS H S	 	N	N	N	N	N	N	N	N	N	N	N	72	55	404	Y	289	.	.	800	 	226	36	31	1000	Y	355	57	7.1	57	23.1	Y	19.9	7	SAN AUGUSTINE	203	36	16.7	215	178	136	76.4	0	0	M	 	BROADDUS ISD	203902	12	07	07 - 12	S	 	 	07	REGION 07: KILGORE
203902101	0	0	0	0	0	0	 	BROADDUS EL	 	N	N	N	N	N	N	N	N	N	N	N	71	55	288	Y	205	38	33	800	Y	300	31	28	800	Y	250	23	.	12	.	Y	.	22.5	SAN AUGUSTINE	203	73	30.3	241	244	206	84.4	7	2.9	M	 	BROADDUS ISD	203902	06	PK	PK - 06	E	 	 	07	REGION 07: KILGORE
204901001	0	0	0	 	0	0	1	COLDSPRING-OAKHURST HIGH SCHOOL	 	N	N	N	N	N	N	N	N	N	N	N	57	55	706	Y	405	.	.	800	 	84	32	31	2200	Y	707	61	8.8	57	24.2	Y	20.9	7.4	SAN JACINTO	204	107	17.6	607	474	281	59.3	4	0.8	M	 	COLDSPRING-OAKHURST CISD	204901	12	09	09 - 12	S	 	 	06	REGION 06: HUNTSVILLE
204901041	0	0	0	0	0	0	0	LINCOLN JUNIOR HIGH	 	N	N	N	N	N	N	N	N	N	N	N	63	55	993	Y	621	35	28	1200	Y	418	25	27	2000	N	509	16	.	13	.	Y	.	15.7	SAN JACINTO	204	76	19.3	393	344	215	62.5	6	1.7	I	 	COLDSPRING-OAKHURST CISD	204901	08	06	06 - 08	M	 	 	06	REGION 06: HUNTSVILLE
204901102	 	 	 	 	 	 	 	STREET ELEMENTARY	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	.	P	.	.	33	0	P	.	.	.	0	P	.	.	.	.	.	P	.	.	SAN JACINTO	204	69	26.2	263	368	268	72.8	4	1.1	M	 	COLDSPRING-OAKHURST CISD	204901	02	PK	PK - 02	E	204901103	COLDSPRING INTERMEDIATE	06	REGION 06: HUNTSVILLE
204901103	0	0	0	0	0	0	 	COLDSPRING INTERMEDIATE	 	N	N	N	N	N	N	N	N	N	Y	N	63	55	768	Y	485	41	33	1200	Y	495	30	28	1200	Y	365	18	.	12	.	Y	.	18.3	SAN JACINTO	204	88	23.1	381	305	205	67.2	3	1	M	 	COLDSPRING-OAKHURST CISD	204901	05	03	03 - 05	E	 	 	06	REGION 06: HUNTSVILLE
204904001	0	0	0	 	0	0	1	SHEPHERD H S	 	N	N	N	N	N	N	N	N	N	N	N	65	55	659	Y	427	.	.	600	 	114	33	31	1400	Y	460	60	9.1	57	24.7	Y	19.2	7.1	SAN JACINTO	204	82	14.5	565	507	303	59.8	18	3.6	M	 	SHEPHERD ISD	204904	12	09	09 - 12	S	 	 	06	REGION 06: HUNTSVILLE
204904041	0	0	0	0	0	0	0	SHEPHERD MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	64	55	1279	Y	815	33	28	2000	Y	652	32	27	2000	Y	644	16	.	13	.	Y	.	15.5	SAN JACINTO	204	89	18.7	476	454	308	67.8	40	8.8	M	 	SHEPHERD ISD	204904	08	06	06 - 08	M	 	 	06	REGION 06: HUNTSVILLE
204904101	 	 	 	 	 	 	 	SHEPHERD PRI	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	.	P	.	.	33	0	P	.	.	.	0	P	.	.	.	.	.	P	.	.	SAN JACINTO	204	78	23.4	333	573	455	79.4	118	20.6	M	 	SHEPHERD ISD	204904	02	EE	EE - 02	E	204904102	SHEPHERD INT	06	REGION 06: HUNTSVILLE
204904102	0	0	0	0	0	0	 	SHEPHERD INT	 	N	N	N	N	N	N	N	N	N	Y	N	57	55	986	Y	563	34	33	1600	Y	547	28	28	1600	Y	455	14	.	12	.	Y	.	14	SAN JACINTO	204	89	19.6	454	394	299	75.9	50	12.7	M	 	SHEPHERD ISD	204904	05	03	03 - 05	E	 	 	06	REGION 06: HUNTSVILLE
205901001	0	0	0	 	0	0	0	ARANSAS PASS H S	 	N	N	N	N	N	N	N	N	N	N	N	64	55	727	Y	467	.	.	800	 	97	35	31	1600	Y	563	60	8.5	57	24.4	Y	19.4	8	SAN PATRICIO	205	92	17.6	522	453	266	58.7	27	6	M	 	ARANSAS PASS ISD	205901	12	09	09 - 12	S	 	 	02	REGION 02: CORPUS CHRISTI
205901041	0	0	0	1	0	0	0	A C BLUNT MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	66	55	1218	Y	809	37	28	2000	Y	749	32	27	2000	Y	631	22	.	13	.	Y	.	22.3	SAN PATRICIO	205	80	17.1	467	440	319	72.5	31	7	M	 	ARANSAS PASS ISD	205901	08	06	06 - 08	M	 	 	02	REGION 02: CORPUS CHRISTI
205901101	 	 	 	 	 	 	 	H T FAULK EARLY CHILDHOOD SCHOOL	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	.	P	.	.	33	0	P	.	.	.	0	P	.	.	.	.	.	P	.	.	SAN PATRICIO	205	37	22.7	163	375	298	79.5	33	8.8	M	 	ARANSAS PASS ISD	205901	01	EE	EE - 01	E	205901102	W A KIEBERGER EL	02	REGION 02: CORPUS CHRISTI
205901102	0	1	0	1	1	 	 	W A KIEBERGER EL	 	N	N	N	N	N	N	N	N	N	Y	N	75	55	258	Y	193	75	33	400	Y	299	41	28	800	Y	331	23	.	12	.	Y	.	23	SAN PATRICIO	205	62	18.1	343	297	221	74.4	35	11.8	M	 	ARANSAS PASS ISD	205901	03	02	02 - 03	E	 	 	02	REGION 02: CORPUS CHRISTI
205901104	0	0	0	1	0	0	 	CHARLIE MARSHALL EL	 	N	N	N	N	N	N	N	N	N	N	N	69	55	824	Y	567	53	33	1800	Y	945	38	28	1600	Y	608	29	.	12	.	Y	.	29	SAN PATRICIO	205	64	19.9	321	308	218	70.8	34	11	M	 	ARANSAS PASS ISD	205901	05	04	04 - 05	E	 	 	02	REGION 02: CORPUS CHRISTI
205902001	0	0	0	 	0	0	0	GREGORY-PORTLAND H S	 	N	N	N	N	N	N	N	N	N	N	N	80	55	1787	Y	1430	.	.	1000	 	159	43	31	1600	Y	680	75	15.7	57	23.1	Y	23	13.3	SAN PATRICIO	205	199	13.8	1442	1373	420	30.6	12	0.9	M	 	GREGORY-PORTLAND ISD	205902	12	09	09 - 12	S	 	 	02	REGION 02: CORPUS CHRISTI
205902041	0	0	0	0	0	1	0	GREGORY-PORTLAND J H	 	N	N	N	N	N	N	N	N	N	N	N	81	55	2365	Y	1916	40	28	1600	Y	633	40	27	2000	Y	798	49	.	13	.	Y	.	48.7	SAN PATRICIO	205	114	14	815	719	285	39.6	11	1.5	M	 	GREGORY-PORTLAND ISD	205902	08	07	07 - 08	M	 	 	02	REGION 02: CORPUS CHRISTI
205902101	0	0	1	0	0	 	 	AUSTIN EL	 	N	N	N	N	N	N	N	N	N	N	N	78	55	339	Y	265	39	33	800	Y	313	42	28	600	Y	250	38	.	12	.	Y	.	37.7	SAN PATRICIO	205	59	18.6	317	432	281	65	24	5.6	M	 	GREGORY-PORTLAND ISD	205902	04	EE	EE - 04	E	 	 	02	REGION 02: CORPUS CHRISTI
205902102	0	0	1	0	1	 	 	CLARK EL	 	N	N	N	N	N	N	N	N	N	N	N	81	55	517	Y	418	45	33	1200	Y	539	42	28	1200	Y	499	36	.	12	.	Y	.	36.3	SAN PATRICIO	205	91	18.5	491	610	339	55.6	17	2.8	M	 	GREGORY-PORTLAND ISD	205902	04	PK	PK - 04	E	 	 	02	REGION 02: CORPUS CHRISTI
205902103	0	0	1	0	1	 	 	EAST CLIFF EL	 	N	N	N	N	N	N	N	N	N	N	N	91	55	354	Y	322	37	33	1200	Y	448	49	28	1200	Y	592	61	.	12	.	Y	.	61.3	SAN PATRICIO	205	67	19.9	336	391	82	21	3	0.8	M	 	GREGORY-PORTLAND ISD	205902	04	KG	KG - 04	E	 	 	02	REGION 02: CORPUS CHRISTI
205902104	0	0	0	0	0	 	 	ANDREWS EL	 	N	N	N	N	N	N	N	N	N	N	N	79	55	286	Y	225	37	33	800	Y	297	44	28	1200	Y	532	32	.	12	.	Y	.	32	SAN PATRICIO	205	67	21	319	326	156	47.9	26	8	M	 	GREGORY-PORTLAND ISD	205902	04	KG	KG - 04	E	 	 	02	REGION 02: CORPUS CHRISTI
205902105	0	0	0	0	0	0	 	GREGORY-PORTLAND INT	 	N	N	N	N	N	N	N	N	N	N	N	84	55	1553	Y	1312	30	28	1600	Y	485	43	27	1200	Y	520	33	.	13	.	Y	.	33.3	SAN PATRICIO	205	95	12.3	775	667	264	39.6	16	2.4	M	 	GREGORY-PORTLAND ISD	205902	06	05	05 - 06	M	 	 	02	REGION 02: CORPUS CHRISTI
205903001	0	0	0	 	0	0	0	INGLESIDE H S	 	N	N	N	N	N	N	N	N	N	N	N	76	55	856	Y	650	.	.	800	 	89	39	31	1600	Y	626	68	13.5	57	24.6	Y	19	10.4	SAN PATRICIO	205	91	13.7	662	611	235	38.5	6	1	M	 	INGLESIDE ISD	205903	12	09	09 - 12	S	 	 	02	REGION 02: CORPUS CHRISTI
205903042	0	0	0	1	0	0	1	LEON TAYLOR J H	 	N	N	N	N	N	N	N	N	N	N	N	78	55	1178	Y	924	42	28	1600	Y	664	40	27	2000	Y	805	38	.	13	.	Y	.	37.7	SAN PATRICIO	205	58	15.5	374	364	178	48.9	24	6.6	M	 	INGLESIDE ISD	205903	08	07	07 - 08	M	 	 	02	REGION 02: CORPUS CHRISTI
205903102	 	 	 	 	 	 	 	INGLESIDE PRIMARY SCHOOL	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	.	P	.	.	33	0	P	.	.	.	0	P	.	.	.	.	.	P	.	.	SAN PATRICIO	205	46	23.2	198	480	266	55.4	56	11.7	M	 	INGLESIDE ISD	205903	01	EE	EE - 01	E	205903104	GILBERT J MIRCOVICH ELEMENTARY	02	REGION 02: CORPUS CHRISTI
205903103	0	0	0	1	1	0	 	BLASCHKE/SHELDON ELEMENTARY	 	N	N	N	N	N	N	N	N	N	N	N	80	55	826	Y	662	44	28	1600	Y	702	42	27	1200	Y	500	30	.	13	.	Y	.	30.3	SAN PATRICIO	205	60	15.3	391	356	168	47.2	11	3.1	M	 	INGLESIDE ISD	205903	06	05	05 - 06	M	 	 	02	REGION 02: CORPUS CHRISTI
205903104	0	1	0	0	0	 	 	GILBERT J MIRCOVICH ELEMENTARY	 	N	N	N	N	N	N	N	N	N	Y	N	74	55	786	Y	585	38	33	1600	Y	602	39	28	1200	Y	466	28	.	12	.	Y	.	28	SAN PATRICIO	205	98	16.9	579	498	289	58	45	9	M	 	INGLESIDE ISD	205903	04	02	02 - 04	E	 	 	02	REGION 02: CORPUS CHRISTI
205904001	0	0	0	 	0	0	0	MATHIS H S	 	N	N	N	N	N	N	N	N	N	N	N	70	55	559	Y	394	.	.	600	 	110	40	31	800	Y	322	64	10.8	57	22.2	Y	22.5	8.8	SAN PATRICIO	205	55	12.5	439	381	307	80.6	4	1	M	 	MATHIS ISD	205904	12	09	09 - 12	S	 	 	02	REGION 02: CORPUS CHRISTI
205904041	0	0	0	0	0	0	0	MATHIS MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	55	55	1029	Y	562	29	28	1200	Y	345	27	27	1000	Y	269	14	.	13	.	Y	.	13.5	SAN PATRICIO	205	36	10.2	354	376	317	84.3	4	1.1	M	 	MATHIS ISD	205904	08	06	06 - 08	M	 	 	02	REGION 02: CORPUS CHRISTI
205904101	 	 	 	 	 	 	 	MATHIS EL	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	.	P	.	.	33	0	P	.	.	.	0	P	.	.	.	.	.	P	.	.	SAN PATRICIO	205	45	13.3	338	518	446	86.1	23	4.4	I	 	MATHIS ISD	205904	02	EE	EE - 02	E	205904102	MATHIS INT	02	REGION 02: CORPUS CHRISTI
205904102	0	0	0	0	0	0	 	MATHIS INT	 	N	N	N	N	N	N	N	N	N	Y	N	51	55	1020	N	522	44	33	800	Y	353	27	28	1600	N	439	15	.	12	.	Y	.	15	SAN PATRICIO	205	39	9.2	426	409	346	84.6	14	3.4	I	 	MATHIS ISD	205904	05	03	03 - 05	E	 	 	02	REGION 02: CORPUS CHRISTI
205905001	0	0	0	 	0	0	0	ODEM H S	 	N	N	N	N	N	N	N	N	N	N	N	72	55	433	Y	313	.	.	600	 	112	38	31	1600	Y	605	65	11.1	57	23.6	Y	20.3	10.1	SAN PATRICIO	205	34	10.4	328	286	152	53.1	4	1.4	M	 	ODEM-EDROY ISD	205905	12	09	09 - 12	S	 	 	02	REGION 02: CORPUS CHRISTI
205905041	0	0	0	0	1	0	0	ODEM J H	 	N	N	N	N	N	N	N	N	N	N	N	70	55	724	Y	504	34	28	1200	Y	404	35	27	2000	Y	698	31	.	13	.	Y	.	31.3	SAN PATRICIO	205	33	13.1	252	246	153	62.2	2	0.8	M	 	ODEM-EDROY ISD	205905	08	06	06 - 08	M	 	 	02	REGION 02: CORPUS CHRISTI
205905101	0	0	0	0	0	0	 	ODEM EL	 	N	N	N	N	N	N	N	N	N	N	N	72	55	580	Y	419	46	33	800	Y	364	35	28	800	Y	280	25	.	12	.	Y	.	25	SAN PATRICIO	205	42	10.8	390	467	322	69	25	5.4	M	 	ODEM-EDROY ISD	205905	05	PK	PK - 05	E	 	 	02	REGION 02: CORPUS CHRISTI
205906001	0	0	0	 	0	0	0	SINTON H S	 	N	N	N	N	N	N	N	N	N	N	N	72	55	1002	Y	725	.	.	600	 	88	40	31	1600	Y	635	71	11.6	57	25	Y	22.7	11.2	SAN PATRICIO	205	72	10.8	666	650	423	65.1	6	0.9	M	 	SINTON ISD	205906	12	09	09 - 12	S	 	 	02	REGION 02: CORPUS CHRISTI
205906002	 	 	 	 	 	 	 	JUVENILE DETENTION CTR	 	N	N	N	N	N	N	N	N	N	N	N	.	55	.	Z	.	.	.	0	 	.	.	31	0	Z	.	.	.	.	.	Z	.	.	SAN PATRICIO	205	141	100	141	6	6	100	0	0	Z	 	SINTON ISD	205906	11	07	07 - 11	S	 	 	02	REGION 02: CORPUS CHRISTI
205906041	0	1	0	1	0	0	0	E MERLE SMITH MIDDLE	 	N	N	N	N	N	N	N	N	N	N	N	62	55	1373	Y	858	39	28	1200	Y	467	30	27	2000	Y	591	33	.	13	.	Y	.	32.7	SAN PATRICIO	205	45	8.6	521	478	347	72.6	7	1.5	M	 	SINTON ISD	205906	08	06	06 - 08	M	 	 	02	REGION 02: CORPUS CHRISTI
205906103	 	 	 	 	 	 	 	WELDER EL	 	N	N	N	N	N	N	N	Y	N	N	N	.	.	.	P	.	.	33	0	P	.	.	.	0	P	.	.	.	.	.	P	.	.	SAN PATRICIO	205	47	12.7	370	583	440	75.5	4	0.7	M	 	SINTON ISD	205906	02	PK	PK - 02	E	205906105	SINTON EL	02	REGION 02: CORPUS CHRISTI
205906105	0	0	0	1	1	0	 	SINTON EL	 	N	N	N	N	N	N	N	N	N	Y	N	67	55	1219	Y	814	53	33	1200	Y	634	35	28	1600	Y	564	28	.	12	.	Y	.	28.3	SAN PATRICIO	205	52	10.5	497	486	372	76.5	4	0.8	M	 	SINTON ISD	205906	05	03	03 - 05	E	 	 	02	REGION 02: CORPUS CHRISTI
205907001	0	0	0	 	0	0	0	TAFT H S	 	N	N	N	N	N	N	N	N	N	N	N	63	55	470	Y	295	.	.	600	 	82	35	31	800	Y	281	59	10.1	57	23.8	Y	20.6	4.8	SAN PATRICIO	205	51	15.9	320	303	256	84.5	2	0.7	M	 	TAFT ISD	205907	12	09	09 - 12	S	 	 	02	REGION 02: CORPUS CHRISTI
